1 MO,2 MO,3 MO,6 MO,1 YR,2 YR,3 YR,5 YR,7 YR,10 YR,20 YR,30 YR
0.0026999999999999997,,-0.0,0.0008999999999999995,-0.0,0.0018000000000000015,-0.0,0.0009000000000000007,0.0009000000000000007,0.0009000000000000007,0.0009000000000000208,0.0009000000000000208
-0.0,,-0.0,-0.0,0.0008999999999999983,-0.0,-0.0,-0.0009000000000000007,-0.0,-0.0,-0.0009000000000000208,-0.0
-0.0018000000000000004,,-0.001799999999999999,-0.0008999999999999995,-0.0008999999999999983,-0.0018000000000000015,-0.0009000000000000007,-0.0009000000000000007,-0.0009000000000000007,-0.0,0.0009000000000000208,0.0008999999999999808
-0.0026999999999999997,,-0.0,-0.0,0.0008999999999999983,-0.0017999999999999967,-0.0008999999999999957,-0.0027000000000000023,-0.0026999999999999824,-0.0027000000000000023,-0.0027000000000000223,-0.0026999999999999824
-0.0008999999999999995,,-0.0009000000000000007,-0.0,-0.0008999999999999983,-0.0,-0.0027000000000000023,-0.003600000000000003,-0.004500000000000004,-0.0026999999999999824,-0.004499999999999985,-0.003600000000000003
-0.0009000000000000007,,-0.0008999999999999995,-0.0009000000000000007,-0.0009000000000000007,0.0017999999999999967,0.0018000000000000015,0.005400000000000005,0.005399999999999985,0.004499999999999985,0.006299999999999985,0.005400000000000005
0.0009000000000000007,,0.0008999999999999995,-0.0,-0.0009000000000000007,-0.0017999999999999967,-0.0,-0.0009000000000000007,-0.0008999999999999808,-0.0008999999999999808,-0.0008999999999999808,-0.0009000000000000208
-0.0,,-0.001799999999999999,-0.0,-0.0,-0.0,-0.0018000000000000015,-0.0018000000000000015,-0.0027000000000000023,-0.0018000000000000015,-0.0027000000000000223,-0.0026999999999999824
-0.0026999999999999997,,-0.0,-0.0,-0.0,0.0017999999999999967,0.0018000000000000015,0.0009000000000000007,0.0027000000000000023,0.0008999999999999808,0.0009000000000000208,0.0008999999999999808
-0.0,,-0.0009000000000000007,-0.0,0.0009000000000000007,0.0009000000000000007,0.0017999999999999967,0.0018000000000000015,0.0017999999999999815,0.0027000000000000023,0.0026999999999999824,0.0027000000000000223
0.0008999999999999995,,-0.0,-0.0009000000000000007,-0.0,-0.0009000000000000007,-0.0,0.0018000000000000015,0.0018000000000000015,0.0018000000000000015,0.0018000000000000015,0.0018000000000000015
0.0018000000000000004,,0.0009000000000000007,-0.0,-0.0,0.0018000000000000015,0.0027000000000000023,0.005399999999999995,0.008100000000000008,0.008100000000000008,0.007200000000000006,0.006299999999999985
-0.0018000000000000004,,-0.0018000000000000015,-0.0,-0.0009000000000000007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,,0.002700000000000001,0.0009000000000000007,-0.0,-0.0018000000000000015,0.0009000000000000007,-0.0,-0.0027000000000000023,-0.0027000000000000023,-0.0027000000000000223,-0.0026999999999999824
0.0036,,-0.0,-0.0,-0.0,0.0018000000000000015,-0.0,0.0009000000000000007,0.0018000000000000015,0.0018000000000000015,0.0009000000000000208,0.0008999999999999808
-0.0,,-0.0,0.0009000000000000007,0.0009000000000000007,-0.0,0.0009000000000000007,0.0018000000000000015,0.0027000000000000023,0.0026999999999999824,0.0026999999999999824,0.003600000000000003
-0.0,,-0.0,-0.0,-0.0,0.0009000000000000007,-0.0,-0.0009000000000000007,-0.0018000000000000015,-0.0017999999999999815,-0.0018000000000000015,-0.0018000000000000015
-0.001799999999999999,,0.0026999999999999997,-0.0,0.0009000000000000007,-0.0009000000000000007,-0.0009000000000000007,-0.0009000000000000007,-0.0018000000000000015,-0.0018000000000000015,-0.0018000000000000015,-0.0018000000000000015
-0.0,,-0.0018000000000000004,-0.0,-0.0,-0.0,-0.0018000000000000015,-0.003600000000000003,-0.003600000000000003,-0.004500000000000004,-0.004499999999999985,-0.004499999999999985
-0.0009000000000000007,,-0.0,0.0008999999999999995,-0.0,-0.0,-0.0018000000000000015,-0.0035999999999999934,-0.004500000000000004,-0.004500000000000004,-0.004499999999999985,-0.004500000000000023
0.0009000000000000007,,-0.0,-0.0,-0.0,-0.0018000000000000015,-0.0017999999999999967,-0.004500000000000004,-0.006299999999999985,-0.005400000000000005,-0.006300000000000025,-0.004499999999999985
-0.0,,-0.0,-0.0008999999999999995,-0.0,-0.0,-0.0009000000000000007,-0.0,-0.0,-0.0008999999999999808,-0.0,-0.0008999999999999808
-0.0009000000000000007,,-0.0,-0.0,-0.0,-0.0,0.0018000000000000015,0.0018000000000000015,0.0027000000000000023,0.003600000000000003,0.003600000000000003,0.003599999999999963
0.0009000000000000007,,0.0009000000000000007,-0.0,-0.0,-0.0,-0.0009000000000000007,-0.0009000000000000007,-0.0009000000000000007,-0.0009000000000000208,-0.0,-0.0
0.0008999999999999995,,-0.0009000000000000007,-0.0,-0.0,-0.0,-0.0,0.0009000000000000007,0.0009000000000000007,-0.0,-0.0018000000000000015,-0.0026999999999999824
0.0008999999999999995,,0.0009000000000000007,0.0008999999999999995,0.0008999999999999983,0.0018000000000000015,0.0017999999999999967,0.003600000000000003,0.004499999999999985,0.0027000000000000223,0.0018000000000000015,0.0026999999999999824
-0.0,,0.001799999999999999,-0.0,-0.0008999999999999983,-0.0009000000000000007,0.0018000000000000015,0.0026999999999999923,0.003600000000000003,0.004499999999999985,0.005400000000000005,0.003600000000000003
-0.0008999999999999995,,-0.0,-0.0,-0.0,0.0018000000000000015,0.0009000000000000007,0.0018000000000000015,0.0027000000000000023,0.003600000000000003,0.003600000000000003,0.004500000000000023
-0.0,,-0.0,-0.0,-0.0,-0.0018000000000000015,-0.0009000000000000007,-0.0018000000000000015,-0.003600000000000003,-0.003600000000000003,-0.004499999999999985,-0.005400000000000005
-0.0,,-0.0,-0.0,0.0008999999999999983,-0.0009000000000000007,-0.0,-0.0,0.0018000000000000015,0.0009000000000000007,0.0026999999999999824,0.003600000000000003
0.0008999999999999995,,-0.0,-0.0,-0.0,0.0009000000000000007,-0.0009000000000000007,0.0009000000000000007,0.0009000000000000007,0.0018000000000000015,0.0018000000000000015,0.0018000000000000015
0.0009000000000000007,,-0.0008999999999999995,-0.0,-0.0,0.0018000000000000015,0.0009000000000000007,-0.0,0.0009000000000000007,-0.0,-0.0008999999999999808,-0.0009000000000000208
-0.0018000000000000004,,0.0008999999999999995,-0.0,-0.0,-0.0009000000000000007,-0.0,0.0009000000000000007,0.0009000000000000007,0.0009000000000000007,0.0008999999999999808,0.0009000000000000208
0.0018000000000000004,,-0.001799999999999999,-0.0008999999999999995,-0.0,-0.0,0.0018000000000000015,0.0027000000000000023,0.004500000000000004,0.004499999999999985,0.003600000000000003,0.003600000000000003
0.0018,,0.001799999999999999,0.0008999999999999995,-0.0,-0.0,-0.0,-0.0009000000000000007,-0.0018000000000000015,-0.0,-0.0,-0.0009000000000000208
-0.0018,,-0.0008999999999999995,-0.0,-0.0,0.001799999999999999,-0.0,0.0009000000000000007,0.0009000000000000007,0.0009000000000000007,0.0008999999999999808,0.0018000000000000015
-0.0,,0.0008999999999999995,-0.0,-0.0,-0.001799999999999999,-0.0,-0.0018000000000000015,-0.0027000000000000023,-0.0017999999999999815,-0.0018000000000000015,-0.0018000000000000015
-0.0,,0.0009000000000000007,0.0008999999999999995,0.0009000000000000007,0.0009000000000000007,0.0017999999999999967,0.004500000000000004,0.005400000000000005,0.004499999999999985,0.005400000000000005,0.004500000000000023
-0.0009000000000000007,,-0.0009000000000000007,-0.0,-0.0,0.001799999999999999,0.0009000000000000007,0.003600000000000003,0.004500000000000004,0.004500000000000004,0.005400000000000005,0.005399999999999965
0.0018000000000000004,,-0.0,-0.0,-0.0,-0.001799999999999999,-0.0,0.0008999999999999908,0.0026999999999999824,0.005400000000000005,0.009000000000000008,0.01080000000000001
-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0009000000000000007,-0.0026999999999999923,-0.0026999999999999824,-0.003600000000000003,-0.003600000000000003,-0.003600000000000003
-0.0008999999999999995,,0.0009000000000000007,-0.0,-0.0,-0.0,-0.0,0.0009000000000000007,-0.0009000000000000007,-0.0018000000000000015,-0.0026999999999999824,-0.0026999999999999824
-0.0009000000000000007,,-0.0009000000000000007,-0.0,0.0009000000000000007,-0.0,-0.0017999999999999967,-0.003600000000000003,-0.004500000000000004,-0.005400000000000005,-0.005400000000000005,-0.006299999999999985
0.0009000000000000007,,-0.0,-0.0,-0.0,-0.0,0.0009000000000000007,-0.0,0.0009000000000000007,0.0018000000000000015,0.0008999999999999808,-0.0
0.0008999999999999995,,0.0009000000000000007,0.0009000000000000007,0.0008999999999999995,0.001799999999999999,0.0017999999999999967,0.003600000000000003,0.005400000000000005,0.006300000000000006,0.007200000000000006,0.008099999999999987
0.0009000000000000002,,-0.0,-0.0,-0.0008999999999999995,-0.0,0.0009000000000000007,0.0009000000000000007,0.0017999999999999815,0.0027000000000000023,0.003600000000000003,0.003600000000000003
-0.0018,,-0.0,-0.0,-0.0009000000000000007,-0.001799999999999999,-0.0009000000000000007,-0.0018000000000000015,-0.0026999999999999824,-0.0027000000000000023,-0.0026999999999999824,-0.0027000000000000223
0.0008999999999999995,,-0.0,-0.0,-0.0,-0.0,-0.0017999999999999967,-0.0,0.0018000000000000015,0.0018000000000000015,0.0018000000000000015,0.0018000000000000015
0.0018000000000000004,,0.0008999999999999995,-0.0,0.0009000000000000007,-0.0,-0.0,-0.0,-0.0,0.0009000000000000007,0.0017999999999999616,0.0018000000000000015
-0.0009000000000000002,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009000000000000007,-0.0009000000000000007,-0.0009000000000000007,-0.0008999999999999808,-0.0008999999999999808
-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,0.0018000000000000015,0.0009000000000000007,0.0009000000000000007,-0.0,-0.0
-0.0,,-0.0,-0.0,-0.0,0.0008999999999999983,-0.0,-0.0009000000000000007,-0.0009000000000000007,-0.0018000000000000015,-0.0018000000000000015,-0.0018000000000000015
-0.0009000000000000002,,-0.0008999999999999995,-0.0,-0.0009000000000000007,-0.0,0.0008999999999999957,0.0009000000000000007,0.0009000000000000007,0.0009000000000000007,0.0018000000000000015,0.0008999999999999808
0.0009000000000000002,,0.0008999999999999995,0.0008999999999999995,0.0009000000000000007,-0.0,-0.0008999999999999957,-0.0009000000000000007,-0.0018000000000000015,-0.0009000000000000007,-0.0018000000000000015,-0.0018000000000000015
-0.0,,-0.0,-0.0008999999999999995,-0.0,0.0009000000000000007,0.0026999999999999975,0.0026999999999999923,0.004499999999999985,0.003600000000000003,0.004499999999999985,0.003600000000000003
0.0009000000000000002,,-0.0,0.0008999999999999995,-0.0,0.001799999999999999,-0.0,-0.0,-0.0,-0.0,-0.0018000000000000015,-0.0008999999999999808
-0.0,,-0.0,-0.0008999999999999995,0.0008999999999999995,-0.001799999999999999,-0.0,-0.0,-0.0009000000000000007,-0.0,-0.0,-0.0
-0.0,,-0.0008999999999999995,0.0008999999999999995,-0.0,0.001799999999999999,0.0018000000000000015,0.0027000000000000023,0.003600000000000003,0.003600000000000003,0.004500000000000023,0.004499999999999985
0.0009,,0.0008999999999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0009000000000000208
-0.0,,-0.0,-0.0,-0.0,-0.001799999999999999,-0.003600000000000003,-0.007199999999999996,-0.008999999999999989,-0.01080000000000001,-0.012600000000000012,-0.012600000000000012
0.0009000000000000001,,0.0009000000000000002,-0.0,-0.0,-0.0,-0.0,-0.0009000000000000007,-0.0018000000000000015,-0.0018000000000000015,-0.0018000000000000015,-0.0018000000000000015
-0.0,,-0.0,-0.0,0.0008999999999999995,-0.0,-0.0008999999999999957,-0.0009000000000000007,-0.0018000000000000015,-0.0018000000000000015,-0.0018000000000000015,-0.0018000000000000015
-0.0,,-0.0,-0.0,-0.0008999999999999995,-0.0,-0.0,-0.0,0.0009000000000000007,0.0009000000000000007,0.0009000000000000208,0.0008999999999999808
-0.0009000000000000001,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0008999999999999808,-0.0017999999999999616
-0.0,,-0.0,-0.0,-0.0,-0.0036000000000000008,-0.0027000000000000023,-0.006299999999999996,-0.007200000000000006,-0.008099999999999987,-0.009000000000000008,-0.008100000000000027
-0.0,,-0.0009000000000000002,-0.0,-0.0018000000000000004,0.0018000000000000015,-0.0018000000000000015,-0.0009000000000000007,-0.0018000000000000015,-0.0018000000000000015,-0.0026999999999999824,-0.0026999999999999824
0.0009000000000000001,,-0.0,-0.0008999999999999995,0.0009000000000000007,-0.0018000000000000015,-0.0008999999999999957,-0.0018000000000000015,-0.0027000000000000023,-0.003600000000000003,-0.003600000000000003,-0.003600000000000003
-0.0,,0.0009000000000000002,-0.0,-0.0,-0.0,0.0008999999999999957,0.0009000000000000007,0.0009000000000000007,0.0018000000000000015,0.0009000000000000208,0.0008999999999999808
0.0009000000000000001,,0.0009000000000000002,0.0008999999999999995,-0.0,0.0026999999999999997,0.0027000000000000023,0.0044999999999999945,0.006300000000000006,0.006299999999999985,0.006299999999999985,0.006300000000000025
-0.0009000000000000001,,-0.0009000000000000002,-0.0,-0.0,-0.0026999999999999997,-0.0027000000000000023,-0.0044999999999999945,-0.006300000000000006,-0.007199999999999987,-0.007200000000000006,-0.007200000000000006
-0.0,,-0.0009000000000000002,-0.0008999999999999995,-0.0,-0.0,-0.0,-0.0009000000000000007,-0.0009000000000000007,-0.0018000000000000015,-0.0018000000000000015,-0.0009000000000000208
-0.0026999999999999997,,0.0009000000000000002,-0.0,-0.0,-0.0,0.0009000000000000007,0.0009000000000000007,0.0018000000000000015,0.0027000000000000023,0.003600000000000003,0.003600000000000003
-0.0,,-0.0,0.0008999999999999995,0.0008999999999999995,-0.0,-0.0017999999999999967,-0.006300000000000006,-0.008099999999999987,-0.008099999999999987,-0.007200000000000006,-0.006299999999999985
0.0009000000000000002,,-0.0009000000000000002,-0.0,-0.0008999999999999995,-0.0,-0.0009000000000000007,-0.0,-0.0,0.0008999999999999808,0.0009000000000000208,0.0008999999999999808
-0.0,,0.0009000000000000002,0.0008999999999999995,-0.0,-0.0,0.0009000000000000007,0.0009000000000000007,0.0009000000000000007,0.0009000000000000208,0.0018000000000000015,0.0018000000000000015
0.0009,,-0.0009000000000000002,-0.001799999999999999,-0.0009000000000000007,-0.0026999999999999975,-0.0072000000000000015,-0.010799999999999999,-0.012600000000000012,-0.012600000000000012,-0.013500000000000031,-0.01169999999999999
-0.0018000000000000002,,-0.0,0.0008999999999999995,-0.0009000000000000007,-0.0009000000000000007,-0.0,-0.0,0.0018000000000000015,0.0018000000000000015,0.003600000000000003,0.003600000000000003
0.0018000000000000002,,0.0009000000000000002,0.0008999999999999995,0.0009000000000000007,-0.0009000000000000007,-0.0,0.0009000000000000007,-0.0,-0.0,-0.0008999999999999808,-0.0008999999999999808
-0.0009,,-0.0,-0.0,-0.0009000000000000007,0.0009000000000000007,-0.0027000000000000023,-0.003600000000000003,-0.003600000000000003,-0.0027000000000000223,-0.0027000000000000223,-0.0018000000000000015
-0.0,,-0.0009000000000000002,-0.0008999999999999995,-0.0,-0.0,0.0018000000000000015,0.0018000000000000015,0.0018000000000000015,0.0027000000000000223,0.0027000000000000223,0.0026999999999999824
-0.0018000000000000004,,0.0009000000000000002,-0.0,-0.0,-0.0018000000000000015,0.0018000000000000015,-0.0018000000000000015,-0.0018000000000000015,-0.0009000000000000208,-0.0027000000000000223,-0.0026999999999999824
0.0009000000000000002,,-0.0009000000000000002,-0.0,-0.0,0.0018000000000000015,-0.0,0.0027000000000000023,0.0027000000000000023,0.003600000000000003,0.004500000000000023,0.004499999999999985
-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,0.0009000000000000007,0.0027000000000000023,0.0018000000000000015,0.0008999999999999808,0.0018000000000000015
-0.0,,0.0009000000000000002,0.0008999999999999995,-0.0,-0.0018000000000000015,-0.003600000000000003,-0.008100000000000008,-0.009000000000000008,-0.008099999999999987,-0.008099999999999987,-0.009000000000000008
-0.0,,-0.0009000000000000002,-0.0008999999999999995,-0.0,-0.0,-0.0027000000000000023,-0.0026999999999999824,-0.0027000000000000023,-0.004500000000000023,-0.004499999999999985,-0.0026999999999999824
-0.0009000000000000002,,-0.0,-0.0,-0.0,-0.0018000000000000015,-0.0017999999999999915,0.0008999999999999808,0.0009000000000000007,0.0018000000000000015,0.0026999999999999824,0.0026999999999999824
0.0009000000000000002,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0026999999999999824,-0.0026999999999999824,-0.004499999999999985,-0.003600000000000003,-0.003600000000000003
-0.0,,-0.0,-0.0,-0.0,0.0018000000000000015,0.0017999999999999915,0.003599999999999983,0.003599999999999983,0.005400000000000005,0.004499999999999985,0.003600000000000003
-0.0,,-0.0,-0.0,0.0009000000000000007,0.0027000000000000023,0.005400000000000005,0.006300000000000006,0.006300000000000006,0.004499999999999985,0.003600000000000003,0.004500000000000023
-0.0009000000000000002,,-0.0,-0.0,-0.0,0.0017999999999999967,-0.0,-0.0018000000000000015,-0.003600000000000003,-0.004499999999999985,-0.005399999999999965,-0.006300000000000025
0.0009000000000000002,,-0.0,-0.0,-0.0,-0.0,0.0009000000000000007,-0.0009000000000000007,-0.0009000000000000007,-0.0009000000000000208,0.0008999999999999808,0.0009000000000000208
-0.0,,-0.0,-0.0,-0.0,-0.003599999999999998,-0.008999999999999998,-0.015299999999999994,-0.016199999999999992,-0.01169999999999999,-0.008099999999999987,-0.006300000000000025
0.0009000000000000002,,-0.0,-0.0008999999999999995,-0.0009000000000000007,-0.0018000000000000015,-0.003600000000000003,-0.006300000000000006,-0.007200000000000006,-0.007200000000000006,-0.008100000000000027,-0.007200000000000006
0.0009,,-0.0,-0.0,0.0009000000000000007,-0.004499999999999999,-0.007199999999999996,-0.009899999999999989,-0.009899999999999989,-0.009899999999999989,-0.007199999999999966,-0.006299999999999985
0.0009000000000000001,,-0.0008999999999999995,-0.0018000000000000004,-0.0026999999999999997,-0.003599999999999998,-0.0027000000000000023,-0.005400000000000005,-0.006300000000000006,-0.004499999999999985,-0.0009000000000000208,-0.0
-0.0018,,-0.0,-0.0,-0.0009000000000000007,-0.0009000000000000007,-0.0009000000000000007,-0.0009000000000000007,-0.0008999999999999808,-0.0027000000000000223,-0.003600000000000003,-0.003600000000000003
0.0009,,-0.0,-0.0,0.0009000000000000007,0.003599999999999998,0.004500000000000004,0.003600000000000003,0.004499999999999985,0.004500000000000023,0.003600000000000003,0.0018000000000000015
-0.0,,-0.0,-0.0,0.0009000000000000007,0.0027000000000000023,0.0026999999999999923,0.006300000000000006,0.006300000000000006,0.005399999999999965,0.004499999999999985,0.003600000000000003
-0.0,,0.0018,0.0008999999999999995,-0.0,-0.0,-0.0,-0.0027000000000000023,-0.004500000000000004,-0.0026999999999999824,-0.0,0.0018000000000000015
0.0009000000000000001,,-0.0,0.0009000000000000007,-0.0,0.0017999999999999967,0.0009000000000000007,0.0018000000000000015,0.0027000000000000023,0.0018000000000000015,0.0027000000000000223,0.003600000000000003
-0.0009000000000000001,,0.0009000000000000002,0.0008999999999999995,0.0008999999999999983,-0.0,0.0009000000000000007,0.0009000000000000007,0.0009000000000000007,0.0018000000000000015,0.0008999999999999808,0.0008999999999999808
-0.0009,,-0.0018000000000000004,-0.0,-0.0,-0.0017999999999999967,-0.0027000000000000023,-0.003600000000000003,-0.004500000000000004,-0.003600000000000003,-0.003600000000000003,-0.0018000000000000015
-0.0,,0.0009000000000000002,-0.0,-0.0008999999999999983,-0.003600000000000003,-0.008999999999999998,-0.016200000000000016,-0.019799999999999998,-0.018899999999999993,-0.017099999999999997,-0.017099999999999997
0.0009,,-0.0009000000000000002,0.0008999999999999995,0.0008999999999999983,0.0027000000000000023,0.005400000000000005,0.008100000000000008,0.007200000000000006,0.007200000000000006,0.005400000000000005,0.004500000000000023
-0.0018000000000000002,,0.0009000000000000002,-0.0008999999999999995,-0.0,-0.0,-0.0,0.0009000000000000007,0.0026999999999999824,-0.0,-0.0008999999999999808,-0.0009000000000000208
0.0009000000000000002,,-0.0,-0.0,0.0009000000000000007,-0.0009000000000000007,-0.0018000000000000015,-0.003600000000000003,-0.003600000000000003,-0.004500000000000023,-0.003600000000000003,-0.003600000000000003
0.0009,,-0.0,0.0008999999999999995,-0.0,0.003599999999999998,0.007199999999999996,0.012600000000000012,0.01170000000000001,0.009000000000000008,0.006299999999999985,0.003600000000000003
-0.0,,-0.0,-0.0,0.0009000000000000007,-0.0026999999999999975,-0.0009000000000000007,-0.0027000000000000023,-0.0009000000000000007,-0.0008999999999999808,-0.0008999999999999808,-0.0
-0.0,,-0.0,-0.0,0.0008999999999999995,0.0026999999999999975,-0.0,0.0027000000000000023,0.0027000000000000023,0.003600000000000003,0.003600000000000003,0.0027000000000000223
-0.0,,0.0009000000000000002,-0.0,0.0008999999999999995,-0.0,0.0018000000000000015,0.0018000000000000015,0.0018000000000000015,0.0018000000000000015,0.0018000000000000015,0.0026999999999999824
-0.0,,-0.0,-0.0008999999999999995,-0.0008999999999999995,0.0018000000000000015,0.003600000000000003,0.004499999999999985,0.003600000000000003,0.0026999999999999824,0.0008999999999999808,0.0009000000000000208
0.0009000000000000001,,-0.0,0.0008999999999999995,-0.0,-0.0,-0.0009000000000000007,-0.0018000000000000015,-0.003600000000000003,-0.003600000000000003,-0.004499999999999985,-0.005400000000000005
-0.0,,-0.0,-0.0,-0.0,-0.0,0.0018000000000000015,0.003600000000000003,0.004500000000000004,0.005400000000000005,0.006299999999999985,0.006299999999999985
-0.0,,-0.0009000000000000002,-0.0,0.0008999999999999995,-0.0,-0.0,-0.0009000000000000007,-0.0,-0.0,-0.0,0.0009000000000000208
-0.0009000000000000001,,0.0018000000000000002,-0.0,-0.001799999999999999,-0.0009000000000000007,-0.0009000000000000007,-0.0009000000000000007,-0.0018000000000000015,-0.0026999999999999824,-0.0018000000000000015,-0.0027000000000000223
-0.0,,-0.0009,-0.0,-0.0,-0.0009000000000000007,-0.003600000000000003,-0.006299999999999985,-0.007200000000000006,-0.007200000000000006,-0.006299999999999985,-0.006299999999999985
-0.0,,0.0009,0.0009000000000000007,-0.0,0.0018000000000000015,0.0018000000000000015,0.0018000000000000015,-0.0,-0.0,-0.0,-0.0
-0.0,,-0.0009,-0.0009000000000000007,0.0008999999999999995,0.0009000000000000007,0.0027000000000000023,0.0017999999999999815,0.0018000000000000015,0.0026999999999999824,0.0026999999999999824,0.003600000000000003
0.0009000000000000001,,-0.0,-0.0,-0.0,-0.0018000000000000015,-0.0018000000000000015,-0.0009000000000000007,-0.0018000000000000015,-0.0026999999999999824,-0.003600000000000003,-0.004500000000000023
-0.0018,,-0.0009000000000000002,-0.0,-0.0,-0.0,-0.0009000000000000007,-0.0017999999999999815,-0.0018000000000000015,-0.0018000000000000015,-0.0008999999999999808,-0.0008999999999999808
-0.0,,-0.0,-0.0008999999999999995,-0.0,0.0018000000000000015,0.0009000000000000007,0.0009000000000000007,0.0018000000000000015,0.0026999999999999824,0.0018000000000000015,0.0026999999999999824
0.0009,,-0.0,-0.0,-0.0018000000000000004,-0.003599999999999998,-0.003600000000000003,-0.009900000000000008,-0.013499999999999993,-0.012600000000000012,-0.012600000000000012,-0.01169999999999999
